"Story","Title","Result","Date","Stability","Duration (s)"
"Search by keyword","Searching for 'green'","PENDING","2023-07-28T16:11:01.247398164Z[Etc/UTC]","0.0","0.58"
"Search by keyword","Searching for 'red'","SUCCESS","2023-07-28T16:11:01.264026117Z[Etc/UTC]","0.0","0.55"
